Store,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment,future_expense_7d_sum
1,2011-02-04,0.9907989282497023,-0.27524094128159016,-0.9947665922637854,-0.7993574725269835,1.0428722346430945,-0.1410334855829973,1.069366643484484
1,2011-02-11,1.066931183230163,3.63318042491699,-1.312814014485156,-0.7273940457565655,1.0522734798276494,-0.1410334855829973,1.1353800377822156
1,2011-02-18,1.1328662092000423,-0.27524094128159016,-0.17855305462424853,-0.6772377180074859,1.0601839745594628,-0.1410334855829973,0.7274626786616675
1,2011-02-25,0.7254331124277078,-0.27524094128159016,0.1211038703938452,-0.6336235199648083,1.0674981711438518,-0.1410334855829973,1.0456913800933925
1,2011-03-04,1.0432840261169436,-0.27524094128159016,-0.0584739258263843,-0.14732521178895228,1.0748123677282417,-0.1410334855829973,0.898386333786544
1,2011-03-11,0.8961538541713678,-0.27524094128159016,-0.38409390571969176,0.22557618147594252,1.0821265643126308,-0.1410334855829973,0.9402813354972999
1,2011-03-18,0.937999119896505,-0.27524094128159016,0.11353131272190778,0.28881676863782496,1.0885238619333846,-0.1410334855829973,0.8769493604718391
1,2011-03-25,0.8747423299306086,-0.27524094128159016,0.5035180328266833,0.25610612010581646,1.0945543994602667,-0.1410334855829973,0.7953142345721945
1,2011-04-01,0.7932041178221548,-0.27524094128159016,-0.08065070186562932,0.36732232511464485,1.100584936987148,-0.1730243498227035,1.006673207168259
1,2011-04-08,1.0043121739271779,-0.27524094128159016,0.38830697681792187,0.5810318955237652,1.1066154745140295,-0.1730243498227035,0.9102622848975483
1,2011-04-15,0.9080157066522363,-0.27524094128159016,0.5738346397803875,0.8448977936819653,1.1121435602451453,-0.1730243498227035,0.9190057257553256
1,2011-04-22,0.9167487676644233,-0.27524094128159016,0.6668689197499039,0.984463227418534,1.1164155228420722,-0.1730243498227035,0.7244311890978741
1,2011-04-29,0.7224052217209426,-0.27524094128159016,0.6149428099994764,0.9910053571249359,1.1206874828969084,-0.1730243498227035,1.0335055399937019
1,2011-05-06,1.031112652534575,-0.27524094128159016,0.21359725338679478,1.2003535077297889,1.1249594429517453,-0.1730243498227035,0.9898563389247531
1,2011-05-13,0.9875152699630122,-0.27524094128159016,0.8102066185401476,1.1850885384148515,1.1292314030065813,-0.1730243498227035,0.6767803132832826
1,2011-05-20,0.6748109150238462,-0.27524094128159016,0.37694814031001533,1.2025342176319227,1.1233812293363645,-0.1730243498227035,0.7438586184997348
1,2011-05-27,0.7418095876949506,-0.27524094128159016,0.9227131896660744,0.9386683194737226,1.1175310556661477,-0.1730243498227035,1.0435901071957416
1,2011-06-03,1.0411852477621821,-0.27524094128159016,1.2083067932934275,0.7489465579880743,1.1116808794538406,-0.1730243498227035,0.9617910288132985
1,2011-06-10,0.9594832778084281,-0.27524094128159016,1.2153384539887975,0.6377303529792467,1.1058307057836239,-0.1730243498227035,0.8610124556675394
1,2011-06-17,0.8588243447500299,-0.27524094128159016,1.3927526623027593,0.6137425440557738,1.1046749875943505,-0.1730243498227035,0.695597575593091
1,2011-06-24,0.6936058382705348,-0.27524094128159016,1.2396788179343108,0.5199720182640164,1.1070401129223522,-0.1730243498227035,0.7837409908842774
1,2011-07-01,0.7816446134028406,-0.27524094128159016,1.3462355223180011,0.36732232511464485,1.109405238250354,-0.0237336500374072,0.8658618388701024
1,2011-07-08,0.8636679709686241,-0.27524094128159016,1.361380637661876,0.2713710894207539,1.1117703635783558,-0.0237336500374072,0.72448310915732
1,2011-07-15,0.7224570801430754,-0.27524094128159016,1.5079637183115215,0.4785385301234733,1.1139040239482745,-0.0237336500374072,0.6212934982510486
1,2011-07-22,0.6193899716068835,-0.27524094128159016,1.358135255802474,0.6442724826856477,1.1154590130256716,-0.0237336500374072,0.5420178269654248
1,2011-07-29,0.5402084130670759,-0.27524094128159016,1.4154703353185716,0.7118744896517984,1.1170140046451584,-0.0237336500374072,1.02462605723153
1,2011-08-05,1.022243711121226,-0.27524094128159016,1.676182678023845,0.7162359094560666,1.1185689962646457,-0.0237336500374072,0.8486570242261344
1,2011-08-12,0.8464835811576615,-0.27524094128159016,1.6280428471093857,0.6159232539579075,1.1201239878841325,-0.0237336500374072,0.8586125183022499
1,2011-08-19,0.856427256489536,-0.27524094128159016,1.583689295030895,0.43274362217866097,1.1217387974330524,-0.0237336500374072,0.741459071244182
1,2011-08-26,0.7394128890810716,-0.27524094128159016,1.4765916936706374,0.3651416152125112,1.1233635770605592,-0.0237336500374072,0.8931333111327636
1,2011-09-02,0.890907067685352,-0.27524094128159016,1.4695600329752672,0.38694871423384963,1.1249883566880656,-0.0237336500374072,0.8758302065675153
1,2011-09-09,0.8736245046387737,3.63318042491699,0.829678909696558,0.4152979429615899,1.1266131363155725,-0.0237336500374072,0.8293513622587729
1,2011-09-16,0.8272008380609711,-0.27524094128159016,1.0427923184639387,0.37168374491891215,1.1311888126221186,-0.0237336500374072,0.5913143629702222
1,2011-09-23,0.5894464262957504,-0.27524094128159016,0.8188609701652187,0.2430218606930136,1.1396990195287764,-0.0237336500374072,0.6170998363183775
1,2011-09-30,0.6152012882134427,-0.27524094128159016,1.0292698940497647,-0.0012176483459816645,1.1482092238933446,-0.0237336500374072,1.0363403433213707
1,2011-10-07,1.0339440905028505,-0.27524094128159016,0.4678188323732644,-0.15386734149535322,1.156719428257912,-0.07491903282093752,0.7925855588250525
1,2011-10-14,0.790478681444202,-0.27524094128159016,0.5992567976790344,-0.1778551504188262,1.1645974910002774,-0.07491903282093752,0.8086099368715812
1,2011-10-21,0.8064840360224521,-0.27524094128159016,0.1649165254957688,-0.0055790681502489526,1.1686827040094303,-0.07491903282093752,0.7069798073683209
1,2011-10-28,0.7049745575384783,-0.27524094128159016,0.3196130607939179,0.03585441999029416,1.1727679170185825,-0.07491903282093752,1.153798182367296
1,2011-11-04,1.151262488537795,-0.27524094128159016,-0.3072865350471843,-0.051373976095061294,1.1768531300277347,-0.07491903282093752,0.972413663735223
1,2011-11-11,0.9700933019845325,-0.27524094128159016,-0.08389608372503118,-0.12769882266974658,1.1809383430368876,-0.07491903282093752,0.8740790748904299
1,2011-11-18,0.8718754518316334,-0.27524094128159016,0.08594556691699312,-0.10371101374627456,1.1865925596678657,-0.07491903282093752,1.7497636486510169
1,2011-11-25,1.7465204496621887,3.63318042491699,-0.028183695138634626,-0.2607221266999134,1.192874377747574,-0.07491903282093752,0.9531654010958756
1,2011-12-02,0.9508678900737857,-0.27524094128159016,-0.6356109998233267,-0.4002875604364821,1.1991561932851922,-0.07491903282093752,1.3354701586782196
1,2011-12-09,1.3327187915122303,-0.27524094128159016,-0.9049776941536708,-0.430817499066357,1.2054380113649006,-0.07491903282093752,1.4799779585856458
1,2011-12-16,1.47705503783177,-0.27524094128159016,-0.4884870221971143,-0.4286367891642234,1.2109697958375625,-0.07491903282093752,2.1697847475040315
1,2011-12-23,2.166042917115774,-0.27524094128159016,-0.6869962125971874,-0.5311301545645153,1.2155015371955555,-0.07491903282093752,0.7995663775007851
1,2011-12-30,0.797451212785334,3.63318042491699,-0.8714420816065196,-0.4940580862282395,1.2200332760114592,-0.07491903282093752,0.8933828040413707
1,2012-01-06,0.8911562644064616,-0.27524094128159016,-0.6302020300576571,-0.43299820896849067,1.2245650173694522,-0.3511068274237362,0.7324292898399807
1,2012-01-13,0.7303938274539252,-0.27524094128159016,-0.6561650849328708,-0.2062043791465665,1.2290967561853552,-0.3511068274237362,0.6168019520702118
1,2012-01-20,0.6149037576009394,-0.27524094128159016,-0.35434457200850933,-0.19093940983163002,1.2314650438738268,-0.3511068274237362,0.4836889738431403
1,2012-01-27,0.48194880550826175,-0.27524094128159016,-0.34623111736000506,-0.14296379198468404,1.2338333315622985,-0.3511068274237362,1.0458265708492716
1,2012-02-03,1.043419056380038,-0.27524094128159016,-0.22236570972617212,0.009685901164687524,1.2362016192507699,-0.3511068274237362,1.340426414216261
1,2012-02-10,1.3376691631919568,3.63318042491699,-0.6837508307377855,0.1165406863692477,1.2385699069392415,-0.3511068274237362,1.371267372833557
1,2012-02-17,1.368473508719108,-0.27524094128159016,-0.8297930144108638,0.33679238648477,1.2426520033455515,-0.3511068274237362,0.8739090757067189
1,2012-02-24,0.87170565446381,-0.27524094128159016,-0.18450292136648502,0.4349243320807956,1.2480194594678533,-0.3511068274237362,1.1381781530624142
1,2012-03-02,1.135661002675356,-0.27524094128159016,0.016169856939855804,0.5984775747408363,1.2533869155901551,-0.3511068274237362,1.1151446556520126
1,2012-03-09,1.1126548496652209,-0.27524094128159016,-0.10282747790487473,0.6835252609240582,1.2587543691703669,-0.3511068274237362,1.1187649094691452
1,2012-03-16,1.1162708056691437,-0.27524094128159016,0.22062891408216495,0.8252714045627605,1.262634221947855,-0.3511068274237362,0.8236917388662319
1,2012-03-23,0.8215479335355064,-0.27524094128159016,0.2849956542936334,0.9408490293758562,1.2645306061410153,-0.3511068274237362,1.0693483792559222
1,2012-03-30,1.0669129406841258,-0.27524094128159016,0.37586634635688165,1.0673302036996222,1.2664269877920844,-0.3511068274237362,1.5127830133315108
1,2012-04-06,1.5098211477950967,-0.27524094128159016,0.5283992937487637,1.1676428591977803,1.2683233694431544,-0.4604089469093999,1.018682114770289
1,2012-04-13,1.0163068250587124,-0.27524094128159016,0.45483730493565694,1.1676428591977803,1.2702197510942237,-0.4604089469093999,0.8423279902584097
1,2012-04-20,0.8401620607531196,-0.27524094128159016,0.3298901033486907,1.1371129205679056,1.271589002335829,-0.4604089469093999,0.7489685240770854
1,2012-04-27,0.746913427007116,-0.27524094128159016,0.35531226124733756,0.9997281967334715,1.2729582510353439,-0.4604089469093999,1.131261205989866
1,2012-05-04,1.1287522671117247,-0.27524094128159016,0.8053385457510448,0.857982053094769,1.2743275022769491,-0.4604089469093999,1.001063961128479
1,2012-05-11,0.998709586948598,-0.27524094128159016,0.7090588839221266,0.7249587490646022,1.275696753518555,-0.4604089469093999,0.9741212449799317
1,2012-05-18,0.9717988560605393,-0.27524094128159016,0.5229903239830938,0.5984775747408363,1.276129183433983,-0.4604089469093999,0.9023812702731059
1,2012-05-25,0.9001440480371987,-0.27524094128159016,0.8956683408377266,0.44800859149359845,1.2761868888862853,-0.4604089469093999,1.0247924390340506
1,2012-06-01,1.0224098954022616,-0.27524094128159016,0.9351538201271147,0.3171659973655653,1.2762445917964969,-0.4604089469093999,1.153800629419278
1,2012-06-08,1.1512649326847393,-0.27524094128159016,0.9540852143069578,0.21031121216100507,1.2763022972487994,-0.4604089469093999,1.035661286396345
1,2012-06-15,1.0332658397256724,-0.27524094128159016,1.010879396846488,0.08164932793510553,1.2766367905890998,-0.4604089469093999,0.8534424648964706
1,2012-06-22,0.8512633407539163,-0.27524094128159016,0.9589532870960605,-0.0208440374651864,1.2776632612756686,-0.4604089469093999,0.8757419885703355
1,2012-06-29,0.8735363913702932,-0.27524094128159016,1.309995424888015,-0.15168663159321957,1.278689729420147,-0.4604089469093999,1.2825779812341964
1,2012-07-06,1.279889405438759,-0.27524094128159016,1.1309585256443522,-0.2803485158191191,1.2797161975646254,-0.5857064985149164,0.8519675486449271
1,2012-07-13,0.8497901754609711,-0.27524094128159016,0.8902593710720573,-0.21710792865723666,1.280742668251194,-0.5857064985149164,0.8004388756582199
1,2012-07-20,0.7983226751496183,-0.27524094128159016,1.0687553733391528,-0.09716888403987266,1.2809604948942275,-0.5857064985149164,0.6961181238393649
1,2012-07-27,0.6941257685438039,-0.27524094128159016,1.1899162960901506,0.11217926656498042,1.2811783189951713,-0.5857064985149164,1.0365989506119981
1,2012-08-03,1.0342023907857691,-0.27524094128159016,1.3765257530057509,0.1339863655863188,1.2813961456382055,-0.5857064985149164,0.9679293168522461
1,2012-08-10,0.9656142787297445,-0.27524094128159016,1.3191906734896532,0.3019010280506288,1.2816139697391487,-0.5857064985149164,0.977607726622044
1,2012-08-17,0.9752811986981468,-0.27524094128159016,1.308372733958314,0.46981569051493777,1.2836470828070898,-0.5857064985149164,0.7936431995168701
1,2012-08-24,0.7915350665494318,-0.27524094128159016,0.9194678078066726,0.5766704757194979,1.2870416581516206,-0.5857064985149164,0.9496179736736009
1,2012-08-31,0.9473246740082851,-0.27524094128159016,1.072541652175121,0.6159232539579075,1.2904362334961506,-0.5857064985149164,1.0909155960257606
1,2012-09-07,1.0884545537604613,3.63318042491699,1.2602329030438548,0.816548564954225,1.2938308088406814,-0.5857064985149164,0.8349708752775211
1,2012-09-14,0.8328136798299932,-0.27524094128159016,0.7739665211101614,0.7881993362264846,1.2974660998102963,-0.5857064985149164,0.8149284378764263
1,2012-09-21,0.8127950359684053,-0.27524094128159016,0.49810906306101405,0.7969221758350202,1.3025456870725025,-0.5857064985149164,0.6924573872709638
1,2012-09-28,0.6904693778480341,-0.27524094128159016,0.8340060855090936,0.6769831312176563,1.3076252743347097,-0.5857064985149164,1.1069076836254819
1,2012-10-05,1.1044276562257658,-0.27524094128159016,0.4267106621541754,0.570128346013096,1.3127048615969168,-0.7643221571866107,0.9336401605437751
1,2012-10-12,0.9313658290668253,-0.27524094128159016,0.125971943182948,0.5352369875789539,1.317784448859124,-0.7643221571866107,0.8183733019025826
1,2012-10-19,0.8162358103967416,-0.27524094128159016,0.39533863751329207,0.5199720182640164,1.3189138182812998,-0.7643221571866107,0.7928228342060102
2,2010-02-05,1.930130435741595,-0.27524094128159016,-1.1072731633897126,-1.708713501716813,0.9967517009820852,0.16927789754215497,1.9350459841775807
2,2010-02-12,1.9315828257855094,3.63318042491699,-1.1992256494060949,-1.7610505393680262,1.0004476004712501,0.16927789754215497,1.9113593012105727
2,2010-02-19,1.9079242626532145,-0.27524094128159016,-1.1343180122180603,-1.8351946760405788,1.0016466282548344,0.16927789754215497,1.4514655472519014
2,2010-02-26,1.4485764752346801,-0.27524094128159016,-0.7876030502386412,-1.732701310640286,1.0024295107541568,0.16927789754215497,1.6747428333298768
2,2010-03-05,1.6715886959006512,-0.27524094128159016,-0.7297270737459769,-1.5931358769037172,1.0032123957955688,0.16927789754215497,1.6738041761076226
2,2010-03-12,1.6706511530128094,-0.27524094128159016,-0.16773511509290925,-1.5015460610140945,1.0039952782948909,0.16927789754215497,1.5950500638071348
2,2010-03-19,1.5919905342852265,-0.27524094128159016,-0.33216779596926393,-1.3859684362009979,0.9998206726764781,0.16927789754215497,1.2477228288951758
2,2010-03-26,1.245075631671995,-0.27524094128159016,-0.508500210330092,-1.3597999173753912,0.9948198190384433,0.16927789754215497,1.8080443764176541
2,2010-04-02,1.8047319889977556,-0.27524094128159016,0.14111705852682283,-1.3881491461031323,0.9898189654004078,0.10316344478009472,1.6103323112771863
2,2010-04-09,1.6072546393132359,-0.27524094128159016,0.25686901151215114,-1.276932941094304,0.984818111762373,0.10316344478009472,1.4689507444026852
2,2010-04-16,1.466040914694128,-0.27524094128159016,0.4007476072789613,-1.1940659648132168,0.9814213959777172,0.10316344478009472,1.3750282612106157
2,2010-04-23,1.3722299323275164,-0.27524094128159016,0.2406421022151426,-1.222415193540957,0.9801635315115979,0.10316344478009472,1.3403782888606137
2,2010-04-30,1.3376210949687097,-0.27524094128159016,0.34178983683316366,-1.2551258420729656,0.9789056670454779,0.10316344478009472,1.766185583983329
2,2010-05-07,1.7629228895629176,-0.27524094128159016,0.5743755367569547,-1.1351867974556016,0.9776478025793579,0.10316344478009472,1.4792255610302012
2,2010-05-14,1.4763035334910877,-0.27524094128159016,0.6841776230000469,-1.0937533093150575,0.9775806075035564,0.10316344478009472,1.5079247639985776
2,2010-05-21,1.5049686659716297,-0.27524094128159016,0.7663939634382241,-1.1548131865748064,0.9846574262275699,0.10316344478009472,1.6146318170742124
2,2010-05-28,1.6115490409176434,-0.27524094128159016,1.1071590586754063,-1.3009207500177769,0.9917342449515836,0.10316344478009472,1.8725050630359774
2,2010-06-04,1.8691161505975395,-0.27524094128159016,1.1439400530819597,-1.4186790847330064,0.9988110662176882,0.10316344478009472,1.7359645806660133
2,2010-06-11,1.7327377633508654,-0.27524094128159016,1.229942672356106,-1.4993653511119598,1.005887884941702,0.10316344478009472,1.6935812856912695
2,2010-06-18,1.6904047840429852,-0.27524094128159016,1.3602988437087422,-1.5669673580781105,1.0058282093693316,0.10316344478009472,1.584155735186157
2,2010-06-25,1.581109138953412,-0.27524094128159016,1.3846392076542555,-1.5320759996439683,1.0029139340447366,0.10316344478009472,1.6976662311333455
2,2010-07-02,1.6944848800094805,-0.27524094128159016,1.1942434719026862,-1.4971846412098262,0.9999996612622309,0.04931215664325605,1.4794920059800751
2,2010-07-09,1.476569662128713,-0.27524094128159016,1.1861300172541824,-1.5560638085674414,0.9970853859376358,0.04931215664325605,1.4173886106399627
2,2010-07-16,1.414539993329987,-0.27524094128159016,1.3337948918569609,-1.5974972967079846,0.9968836380164435,0.04931215664325605,1.3036147374240075
2,2010-07-23,1.3009011876755783,-0.27524094128159016,1.460364784373629,-1.6302079452399931,1.0002985932997899,0.04931215664325605,1.3435627723700687
2,2010-07-30,1.3408017979931528,-0.27524094128159016,1.234810745145208,-1.5604252283717086,1.0037135485831354,0.04931215664325605,1.6763331511343142
2,2010-08-06,1.673177125746616,-0.27524094128159016,1.56151251899165,-1.58877445709945,1.007128503866481,0.04931215664325605,1.505555645302454
2,2010-08-13,1.5026023597936724,-0.27524094128159016,1.5355494641164358,-1.4470283134607467,1.0105434566077371,0.04931215664325605,1.6274368854511934
2,2010-08-20,1.6243389076555113,-0.27524094128159016,1.5166180699365925,-1.5080881907204955,1.0096414542939027,0.04931215664325605,1.4492369921866612
2,2010-08-27,1.4463505658163702,-0.27524094128159016,1.4311563476390137,-1.60622013631652,1.0087394519800688,0.04931215664325605,1.5215271634797174
2,2010-09-03,1.5185549172556732,-0.27524094128159016,1.1450218470350935,-1.6978099522061438,1.007837447124144,0.04931215664325605,1.4054176323436545
2,2010-09-10,1.4025832264760962,3.63318042491699,0.9968160754557477,-1.7239784710317503,1.00693544481031,0.04931215664325605,1.3252230753065006
2,2010-09-17,1.3224838730473116,-0.27524094128159016,1.1569215805195665,-1.6869064026954745,1.0076327681727097,0.04931215664325605,1.2022562661552787
2,2010-09-24,1.1996630449248948,-0.27524094128159016,1.142858259128826,-1.5953165868058508,1.009529581979149,0.04931215664325605,1.3846914567006987
2,2010-10-01,1.3818816560779574,-0.27524094128159016,0.4640325535372953,-1.6411114947506622,1.0114263983276786,0.0834357451656096,1.424555369801811
2,2010-10-08,1.421698244416503,-0.27524094128159016,0.13678988271428688,-1.5756901976866462,1.0133232146762081,0.0834357451656096,1.3260243784370658
2,2010-10-15,1.3232842249044705,-0.27524094128159016,0.27796399359826246,-1.3859684362009979,1.0150222970643026,0.0834357451656096,1.2260005080406475
2,2010-10-22,1.2233790986440214,-0.27524094128159016,0.42400617727134077,-1.3750648866903286,1.0162270496354908,0.0834357451656096,1.3409188036324804
2,2010-10-29,1.3381609680641515,-0.27524094128159016,0.3017634605672084,-1.3946912758095333,1.0174318047487687,0.0834357451656096,1.582620688838445
2,2010-11-05,1.579575914948222,-0.27524094128159016,-0.15204910277246755,-1.4535704431671486,1.0186365573199572,0.0834357451656096,1.5431687670833585
2,2010-11-12,1.540170828856888,-0.27524094128159016,-0.05252405908414781,-1.3685227569839267,1.019841309891145,0.0834357451656096,1.6139673537997756
2,2010-11-19,1.6108853664660854,-0.27524094128159016,-0.5328405742756047,-1.2747522311921704,1.0169467052621404,0.0834357451656096,2.858747445346687
2,2010-11-26,2.8541877073935042,3.63318042491699,0.12543104620638076,-1.3532577876689902,1.0133688731620585,0.0834357451656096,1.7186623449815415
2,2010-12-03,1.7154560681535644,-0.27524094128159016,-0.6128933268075145,-1.4121369550266043,1.0097910410619766,0.0834357451656096,2.362246378900786
2,2010-12-10,2.3582760661508995,-0.27524094128159016,-0.8200568688326586,-1.1177411182385304,1.0062132089618947,0.0834357451656096,2.7708689500309513
2,2010-12-17,2.766413537734786,-0.27524094128159016,-0.7091729886364327,-1.061042660783049,1.004681510516832,0.0834357451656096,4.237044846130055
