user_id,date,daily_income,daily_expense,txn_count,income_txn_count,expense_txn_count,daily_net,has_income,has_expense,dow,is_weekend,day,month,is_summer_vacation,is_winter_vacation,expense_7d_sum,expense_7d_mean,net_7d_sum,txn_7d_sum,expense_30d_sum,expense_30d_mean,net_30d_sum,txn_30d_sum,future_expense_7d_sum,month_start,fold
user11,2022-01-13,0.0,217.0,2,0,2,-217.0,0,1,3,0,13,1,0,1,1198.0,171.14285714285714,-1198.0,15.0,1690.0,169.0,8310.0,22.0,901.0,2022-01-01,3
user11,2022-01-14,0.0,551.0,7,0,7,-551.0,0,1,4,0,14,1,0,1,1215.0,173.57142857142858,-1215.0,15.0,1907.0,173.36363636363637,8093.0,24.0,350.0,2022-01-01,3
user11,2022-01-15,0.0,0.0,0,0,0,0.0,0,0,5,1,15,1,0,1,1383.0,197.57142857142858,-1383.0,18.0,2458.0,204.83333333333334,7542.0,31.0,350.0,2022-01-01,3
user11,2022-01-16,0.0,25.0,1,0,1,-25.0,0,1,6,1,16,1,0,1,1361.0,194.42857142857142,-1361.0,17.0,2458.0,189.07692307692307,7542.0,31.0,325.0,2022-01-01,3
user11,2022-01-17,0.0,290.0,2,0,2,-290.0,0,1,0,0,17,1,0,1,1306.0,186.57142857142858,-1306.0,17.0,2483.0,177.35714285714286,7517.0,32.0,35.0,2022-01-01,3
user11,2022-01-18,0.0,35.0,1,0,1,-35.0,0,1,1,0,18,1,0,1,1529.0,218.42857142857142,-1529.0,18.0,2773.0,184.86666666666667,7227.0,34.0,340.0,2022-01-01,3
user11,2022-01-19,0.0,0.0,0,0,0,0.0,0,0,2,0,19,1,0,1,1283.0,183.28571428571428,-1283.0,15.0,2808.0,175.5,7192.0,35.0,682.0,2022-01-01,3
user11,2022-01-20,0.0,0.0,0,0,0,0.0,0,0,3,0,20,1,0,1,1118.0,159.71428571428572,-1118.0,13.0,2808.0,165.1764705882353,7192.0,35.0,808.0,2022-01-01,3
user11,2022-01-21,0.0,0.0,0,0,0,0.0,0,0,4,0,21,1,0,1,901.0,128.71428571428572,-901.0,11.0,2808.0,156.0,7192.0,35.0,975.0,2022-01-01,3
user11,2022-01-22,0.0,0.0,0,0,0,0.0,0,0,5,1,22,1,0,1,350.0,50.0,-350.0,4.0,2808.0,147.78947368421052,7192.0,35.0,975.0,2022-01-01,3
user11,2022-01-23,0.0,0.0,0,0,0,0.0,0,0,6,1,23,1,0,1,350.0,50.0,-350.0,4.0,2808.0,140.4,7192.0,35.0,975.0,2022-01-01,3
user11,2022-01-24,0.0,0.0,0,0,0,0.0,0,0,0,0,24,1,0,1,325.0,46.42857142857143,-325.0,3.0,2808.0,133.71428571428572,7192.0,35.0,975.0,2022-01-01,3
user11,2022-01-25,0.0,340.0,2,0,2,-340.0,0,1,1,0,25,1,0,1,35.0,5.0,-35.0,1.0,2808.0,127.63636363636364,7192.0,35.0,635.0,2022-01-01,3
user11,2022-01-26,0.0,342.0,9,0,9,-342.0,0,1,2,0,26,1,0,1,340.0,48.57142857142857,-340.0,2.0,3148.0,136.8695652173913,6852.0,37.0,293.0,2022-01-01,3
user11,2022-01-27,0.0,126.0,4,0,4,-126.0,0,1,3,0,27,1,0,1,682.0,97.42857142857143,-682.0,11.0,3490.0,145.41666666666666,6510.0,46.0,167.0,2022-01-01,3
user11,2022-01-28,0.0,167.0,2,0,2,-167.0,0,1,4,0,28,1,0,1,808.0,115.42857142857143,-808.0,15.0,3616.0,144.64,6384.0,50.0,0.0,2022-01-01,3
user11,2022-01-29,0.0,0.0,0,0,0,0.0,0,0,5,1,29,1,0,1,975.0,139.28571428571428,-975.0,17.0,3783.0,145.5,6217.0,52.0,0.0,2022-01-01,3
user11,2022-01-30,0.0,0.0,0,0,0,0.0,0,0,6,1,30,1,0,1,975.0,139.28571428571428,-975.0,17.0,3783.0,140.11111111111111,6217.0,52.0,0.0,2022-01-01,3
user11,2022-01-31,0.0,0.0,0,0,0,0.0,0,0,0,0,31,1,0,1,975.0,139.28571428571428,-975.0,17.0,3783.0,135.10714285714286,6217.0,52.0,0.0,2022-01-01,3
user11,2022-02-01,0.0,0.0,0,0,0,0.0,0,0,1,0,1,2,0,1,975.0,139.28571428571428,-975.0,17.0,3783.0,130.44827586206895,6217.0,52.0,0.0,2022-02-01,3
user11,2022-02-02,0.0,0.0,0,0,0,0.0,0,0,2,0,2,2,0,1,635.0,90.71428571428571,-635.0,15.0,3783.0,126.1,6217.0,52.0,50.0,2022-02-01,3
user11,2022-02-03,0.0,0.0,0,0,0,0.0,0,0,3,0,3,2,0,1,293.0,41.857142857142854,-293.0,6.0,3643.0,121.43333333333334,-3643.0,49.0,50.0,2022-02-01,3
user11,2022-02-04,0.0,0.0,0,0,0,0.0,0,0,4,0,4,2,0,1,167.0,23.857142857142858,-167.0,2.0,3483.0,116.1,-3483.0,47.0,259.0,2022-02-01,3
user11,2022-02-05,0.0,0.0,0,0,0,0.0,0,0,5,1,5,2,0,1,0.0,0.0,0.0,0.0,3291.0,109.7,-3291.0,45.0,259.0,2022-02-01,3
user11,2022-02-06,0.0,0.0,0,0,0,0.0,0,0,6,1,6,2,0,1,0.0,0.0,0.0,0.0,3091.0,103.03333333333333,-3091.0,43.0,299.0,2022-02-01,3
user11,2022-02-07,0.0,0.0,0,0,0,0.0,0,0,0,0,7,2,0,1,0.0,0.0,0.0,0.0,2708.0,90.26666666666667,-2708.0,39.0,489.0,2022-02-01,3
user11,2022-02-08,0.0,0.0,0,0,0,0.0,0,0,1,0,8,2,0,1,0.0,0.0,0.0,0.0,2686.0,89.53333333333333,-2686.0,38.0,739.0,2022-02-01,3
user11,2022-02-09,10000.0,50.0,2,1,1,9950.0,1,1,2,0,9,2,0,1,0.0,0.0,0.0,0.0,2606.0,86.86666666666666,-2606.0,37.0,851.0,2022-02-01,3
user11,2022-02-10,0.0,0.0,0,0,0,0.0,0,0,3,0,10,2,0,1,50.0,7.142857142857143,9950.0,2.0,2589.0,86.3,7411.0,38.0,1660.0,2022-02-01,3
user11,2022-02-11,0.0,209.0,2,0,2,-209.0,0,1,4,0,11,2,0,1,50.0,7.142857142857143,9950.0,2.0,2308.0,76.93333333333334,7692.0,34.0,1549.0,2022-02-01,3
user11,2022-02-12,0.0,0.0,0,0,0,0.0,0,0,5,1,12,2,0,1,259.0,37.0,9741.0,4.0,2352.0,78.4,7648.0,34.0,1708.0,2022-02-01,3
user11,2022-02-13,0.0,40.0,1,0,1,-40.0,0,1,6,1,13,2,0,1,259.0,37.0,9741.0,4.0,2135.0,71.16666666666667,7865.0,32.0,1953.0,2022-02-01,3
user11,2022-02-14,0.0,190.0,3,0,3,-190.0,0,1,0,0,14,2,0,1,299.0,42.714285714285715,9701.0,5.0,1624.0,54.13333333333333,8376.0,26.0,1868.0,2022-02-01,3
user11,2022-02-15,0.0,250.0,4,0,4,-250.0,0,1,1,0,15,2,0,1,489.0,69.85714285714286,9511.0,8.0,1814.0,60.46666666666667,8186.0,29.0,1803.0,2022-02-01,3
user11,2022-02-16,0.0,162.0,3,0,3,-162.0,0,1,2,0,16,2,0,1,739.0,105.57142857142857,9261.0,12.0,2039.0,67.96666666666667,7961.0,32.0,1844.0,2022-02-01,3
user11,2022-02-17,0.0,809.0,4,0,4,-809.0,0,1,3,0,17,2,0,1,851.0,121.57142857142857,-851.0,13.0,1911.0,63.7,8089.0,33.0,1173.0,2022-02-01,3
user11,2022-02-18,0.0,98.0,2,0,2,-98.0,0,1,4,0,18,2,0,1,1660.0,237.14285714285714,-1660.0,17.0,2685.0,89.5,7315.0,36.0,1097.0,2022-02-01,3
user11,2022-02-19,0.0,159.0,1,0,1,-159.0,0,1,5,1,19,2,0,1,1549.0,221.28571428571428,-1549.0,17.0,2783.0,92.76666666666667,7217.0,38.0,938.0,2022-02-01,3
user11,2022-02-20,0.0,285.0,3,0,3,-285.0,0,1,6,1,20,2,0,1,1708.0,244.0,-1708.0,18.0,2942.0,98.06666666666666,7058.0,39.0,653.0,2022-02-01,3
user11,2022-02-21,0.0,105.0,2,0,2,-105.0,0,1,0,0,21,2,0,1,1953.0,279.0,-1953.0,20.0,3227.0,107.56666666666666,6773.0,42.0,548.0,2022-02-01,3
user11,2022-02-22,0.0,185.0,3,0,3,-185.0,0,1,1,0,22,2,0,1,1868.0,266.85714285714283,-1868.0,19.0,3332.0,111.06666666666666,6668.0,44.0,423.0,2022-02-01,3
user11,2022-02-23,0.0,203.0,2,0,2,-203.0,0,1,2,0,23,2,0,1,1803.0,257.57142857142856,-1803.0,18.0,3517.0,117.23333333333333,6483.0,47.0,357.0,2022-02-01,3
user11,2022-02-24,0.0,138.0,2,0,2,-138.0,0,1,3,0,24,2,0,1,1844.0,263.42857142857144,-1844.0,17.0,3720.0,124.0,6280.0,49.0,590.0,2022-02-01,3
user11,2022-02-25,0.0,22.0,1,0,1,-22.0,0,1,4,0,25,2,0,1,1173.0,167.57142857142858,-1173.0,15.0,3518.0,117.26666666666667,6482.0,49.0,2073.0,2022-02-01,3
user11,2022-02-26,0.0,0.0,0,0,0,0.0,0,0,5,1,26,2,0,1,1097.0,156.71428571428572,-1097.0,14.0,3198.0,106.6,6802.0,41.0,2073.0,2022-02-01,3
user11,2022-02-27,0.0,0.0,0,0,0,0.0,0,0,6,1,27,2,0,1,938.0,134.0,-938.0,13.0,3072.0,102.4,6928.0,37.0,2325.0,2022-02-01,3
user11,2022-02-28,0.0,0.0,0,0,0,0.0,0,0,0,0,28,2,0,1,653.0,93.28571428571429,-653.0,10.0,2905.0,96.83333333333333,7095.0,35.0,2481.0,2022-02-01,3
user11,2022-03-01,10000.0,60.0,2,1,1,9940.0,1,1,1,0,1,3,0,0,548.0,78.28571428571429,-548.0,8.0,2905.0,96.83333333333333,7095.0,35.0,2771.0,2022-03-01,3
user11,2022-03-02,0.0,137.0,3,0,3,-137.0,0,1,2,0,2,3,0,0,423.0,60.42857142857143,9577.0,7.0,2965.0,98.83333333333333,17035.0,37.0,2855.0,2022-03-01,3
user11,2022-03-03,0.0,371.0,6,0,6,-371.0,0,1,3,0,3,3,0,0,357.0,51.0,9643.0,8.0,3102.0,103.4,16898.0,40.0,2654.0,2022-03-01,3
user11,2022-03-04,0.0,1505.0,5,0,5,-1505.0,0,1,4,0,4,3,0,0,590.0,84.28571428571429,9410.0,12.0,3473.0,115.76666666666667,16527.0,46.0,1812.0,2022-03-01,3
user11,2022-03-05,0.0,0.0,0,0,0,0.0,0,0,5,1,5,3,0,0,2073.0,296.14285714285717,7927.0,16.0,4978.0,165.93333333333334,15022.0,51.0,2065.0,2022-03-01,3
user11,2022-03-06,0.0,252.0,3,0,3,-252.0,0,1,6,1,6,3,0,0,2073.0,296.14285714285717,7927.0,16.0,4978.0,165.93333333333334,15022.0,51.0,2072.0,2022-03-01,3
user11,2022-03-07,0.0,156.0,2,0,2,-156.0,0,1,0,0,7,3,0,0,2325.0,332.14285714285717,7675.0,19.0,5230.0,174.33333333333334,14770.0,54.0,1916.0,2022-03-01,3
user11,2022-03-08,0.0,350.0,2,0,2,-350.0,0,1,1,0,8,3,0,0,2481.0,354.42857142857144,7519.0,21.0,5386.0,179.53333333333333,14614.0,56.0,2632.0,2022-03-01,3
user11,2022-03-09,0.0,221.0,3,0,3,-221.0,0,1,2,0,9,3,0,0,2771.0,395.85714285714283,-2771.0,21.0,5736.0,191.2,14264.0,58.0,2596.0,2022-03-01,3
user11,2022-03-10,0.0,170.0,2,0,2,-170.0,0,1,3,0,10,3,0,0,2855.0,407.85714285714283,-2855.0,21.0,5957.0,198.56666666666666,14043.0,61.0,2637.0,2022-03-01,3
user11,2022-03-11,0.0,663.0,6,0,6,-663.0,0,1,4,0,11,3,0,0,2654.0,379.14285714285717,-2654.0,17.0,6127.0,204.23333333333332,13873.0,63.0,2123.0,2022-03-01,3
user11,2022-03-12,0.0,253.0,3,0,3,-253.0,0,1,5,1,12,3,0,0,1812.0,258.85714285714283,-1812.0,18.0,6740.0,224.66666666666666,3260.0,67.0,2010.0,2022-03-01,3
user11,2022-03-13,0.0,259.0,3,0,3,-259.0,0,1,6,1,13,3,0,0,2065.0,295.0,-2065.0,21.0,6993.0,233.1,3007.0,70.0,1976.0,2022-03-01,3
user11,2022-03-14,0.0,0.0,0,0,0,0.0,0,0,0,0,14,3,0,0,2072.0,296.0,-2072.0,21.0,7043.0,234.76666666666668,2957.0,71.0,2401.0,2022-03-01,3
user11,2022-03-15,0.0,1066.0,5,0,5,-1066.0,0,1,1,0,15,3,0,0,1916.0,273.7142857142857,-1916.0,19.0,7043.0,234.76666666666668,2957.0,71.0,1525.0,2022-03-01,3
user11,2022-03-16,0.0,185.0,3,0,3,-185.0,0,1,2,0,16,3,0,0,2632.0,376.0,-2632.0,22.0,8069.0,268.96666666666664,1931.0,75.0,1387.0,2022-03-01,3
user11,2022-03-17,0.0,211.0,3,0,3,-211.0,0,1,3,0,17,3,0,0,2596.0,370.85714285714283,-2596.0,22.0,8064.0,268.8,1936.0,75.0,1176.0,2022-03-01,3
user11,2022-03-18,0.0,149.0,3,0,3,-149.0,0,1,4,0,18,3,0,0,2637.0,376.7142857142857,-2637.0,23.0,8025.0,267.5,1975.0,74.0,1323.0,2022-03-01,3
user11,2022-03-19,0.0,140.0,3,0,3,-140.0,0,1,5,1,19,3,0,0,2123.0,303.2857142857143,-2123.0,20.0,8012.0,267.06666666666666,1988.0,74.0,1483.0,2022-03-01,3
user11,2022-03-20,0.0,225.0,3,0,3,-225.0,0,1,6,1,20,3,0,0,2010.0,287.14285714285717,-2010.0,20.0,7343.0,244.76666666666668,2657.0,73.0,1258.0,2022-03-01,3
user11,2022-03-21,0.0,425.0,6,0,6,-425.0,0,1,0,0,21,3,0,0,1976.0,282.2857142857143,-1976.0,20.0,7470.0,249.0,2530.0,74.0,1043.0,2022-03-01,3
user11,2022-03-22,0.0,190.0,3,0,3,-190.0,0,1,1,0,22,3,0,0,2401.0,343.0,-2401.0,26.0,7736.0,257.8666666666667,2264.0,79.0,1078.0,2022-03-01,3
user11,2022-03-23,0.0,47.0,1,0,1,-47.0,0,1,2,0,23,3,0,0,1525.0,217.85714285714286,-1525.0,24.0,7641.0,254.7,2359.0,79.0,1201.0,2022-03-01,3
user11,2022-03-24,0.0,0.0,0,0,0,0.0,0,0,3,0,24,3,0,0,1387.0,198.14285714285714,-1387.0,22.0,7583.0,252.76666666666668,2417.0,78.0,1331.0,2022-03-01,3
user11,2022-03-25,0.0,296.0,3,0,3,-296.0,0,1,4,0,25,3,0,0,1176.0,168.0,-1176.0,19.0,7398.0,246.6,2602.0,75.0,1240.0,2022-03-01,3
user11,2022-03-26,0.0,300.0,4,0,4,-300.0,0,1,5,1,26,3,0,0,1323.0,189.0,-1323.0,19.0,7491.0,249.7,2509.0,76.0,940.0,2022-03-01,3
user11,2022-03-27,0.0,0.0,0,0,0,0.0,0,0,6,1,27,3,0,0,1483.0,211.85714285714286,-1483.0,20.0,7653.0,255.1,2347.0,78.0,940.0,2022-03-01,3
user11,2022-03-28,0.0,210.0,3,0,3,-210.0,0,1,0,0,28,3,0,0,1258.0,179.71428571428572,-1258.0,17.0,7631.0,254.36666666666667,2369.0,77.0,730.0,2022-03-01,3
user11,2022-03-29,0.0,225.0,3,0,3,-225.0,0,1,1,0,29,3,0,0,1043.0,149.0,-1043.0,14.0,7841.0,261.3666666666667,2159.0,80.0,585.0,2022-03-01,3
user11,2022-03-30,0.0,170.0,3,0,3,-170.0,0,1,2,0,30,3,0,0,1078.0,154.0,-1078.0,14.0,8066.0,268.8666666666667,1934.0,83.0,1068.0,2022-03-01,3
user11,2022-03-31,0.0,130.0,3,0,3,-130.0,0,1,3,0,31,3,0,0,1201.0,171.57142857142858,-1201.0,16.0,8236.0,274.53333333333336,1764.0,86.0,1109.0,2022-03-01,3
user11,2022-04-01,10000.0,205.0,3,1,2,9795.0,1,1,4,0,1,4,0,0,1331.0,190.14285714285714,-1331.0,19.0,8306.0,276.8666666666667,-8306.0,87.0,1037.0,2022-04-01,3
user11,2022-04-02,0.0,0.0,0,0,0,0.0,0,0,5,1,2,4,0,0,1240.0,177.14285714285714,8760.0,19.0,8374.0,279.1333333333333,1626.0,87.0,1254.0,2022-04-01,3
user11,2022-04-03,0.0,0.0,0,0,0,0.0,0,0,6,1,3,4,0,0,940.0,134.28571428571428,9060.0,15.0,8003.0,266.76666666666665,1997.0,81.0,1474.0,2022-04-01,3
user11,2022-04-04,0.0,0.0,0,0,0,0.0,0,0,0,0,4,4,0,0,940.0,134.28571428571428,9060.0,15.0,6498.0,216.6,3502.0,76.0,1679.0,2022-04-01,3
user11,2022-04-05,0.0,80.0,1,0,1,-80.0,0,1,1,0,5,4,0,0,730.0,104.28571428571429,9270.0,12.0,6498.0,216.6,3502.0,76.0,1659.0,2022-04-01,3
user11,2022-04-06,0.0,653.0,3,0,3,-653.0,0,1,2,0,6,4,0,0,585.0,83.57142857142857,9415.0,10.0,6326.0,210.86666666666667,3674.0,74.0,1246.0,2022-04-01,3
user11,2022-04-07,0.0,171.0,3,0,3,-171.0,0,1,3,0,7,4,0,0,1068.0,152.57142857142858,8932.0,10.0,6823.0,227.43333333333334,3177.0,75.0,1182.0,2022-04-01,3
user11,2022-04-08,0.0,133.0,4,0,4,-133.0,0,1,4,0,8,4,0,0,1109.0,158.42857142857142,8891.0,10.0,6644.0,221.46666666666667,3356.0,76.0,1222.0,2022-04-01,3
user11,2022-04-09,0.0,217.0,4,0,4,-217.0,0,1,5,1,9,4,0,0,1037.0,148.14285714285714,-1037.0,11.0,6556.0,218.53333333333333,3444.0,77.0,1295.0,2022-04-01,3
user11,2022-04-10,0.0,220.0,3,0,3,-220.0,0,1,6,1,10,4,0,0,1254.0,179.14285714285714,-1254.0,15.0,6603.0,220.1,3397.0,79.0,1253.0,2022-04-01,3
user11,2022-04-11,0.0,205.0,2,0,2,-205.0,0,1,0,0,11,4,0,0,1474.0,210.57142857142858,-1474.0,18.0,6160.0,205.33333333333334,3840.0,76.0,1243.0,2022-04-01,3
user11,2022-04-12,0.0,60.0,1,0,1,-60.0,0,1,1,0,12,4,0,0,1679.0,239.85714285714286,-1679.0,20.0,6112.0,203.73333333333332,3888.0,75.0,1338.0,2022-04-01,3
user11,2022-04-13,0.0,240.0,4,0,4,-240.0,0,1,2,0,13,4,0,0,1659.0,237.0,-1659.0,20.0,5913.0,197.1,4087.0,73.0,1312.0,2022-04-01,3
user11,2022-04-14,0.0,107.0,3,0,3,-107.0,0,1,3,0,14,4,0,0,1246.0,178.0,-1246.0,21.0,6153.0,205.1,3847.0,77.0,1549.0,2022-04-01,3
user11,2022-04-15,0.0,173.0,3,0,3,-173.0,0,1,4,0,15,4,0,0,1182.0,168.85714285714286,-1182.0,21.0,5194.0,173.13333333333333,4806.0,75.0,1516.0,2022-04-01,3
user11,2022-04-16,0.0,290.0,3,0,3,-290.0,0,1,5,1,16,4,0,0,1222.0,174.57142857142858,-1222.0,20.0,5182.0,172.73333333333332,4818.0,75.0,1226.0,2022-04-01,3
user11,2022-04-17,0.0,178.0,2,0,2,-178.0,0,1,6,1,17,4,0,0,1295.0,185.0,-1295.0,19.0,5261.0,175.36666666666667,4739.0,75.0,1207.0,2022-04-01,3
user11,2022-04-18,0.0,195.0,3,0,3,-195.0,0,1,0,0,18,4,0,0,1253.0,179.0,-1253.0,18.0,5290.0,176.33333333333334,4710.0,74.0,1296.0,2022-04-01,3
user11,2022-04-19,0.0,155.0,3,0,3,-155.0,0,1,1,0,19,4,0,0,1243.0,177.57142857142858,-1243.0,19.0,5345.0,178.16666666666666,4655.0,74.0,1583.0,2022-04-01,3
user11,2022-04-20,0.0,214.0,4,0,4,-214.0,0,1,2,0,20,4,0,0,1338.0,191.14285714285714,-1338.0,21.0,5275.0,175.83333333333334,4725.0,74.0,1369.0,2022-04-01,3
user11,2022-04-21,0.0,344.0,3,0,3,-344.0,0,1,3,0,21,4,0,0,1312.0,187.42857142857142,-1312.0,21.0,5064.0,168.8,4936.0,72.0,1180.0,2022-04-01,3
user11,2022-04-22,0.0,140.0,3,0,3,-140.0,0,1,4,0,22,4,0,0,1549.0,221.28571428571428,-1549.0,21.0,5218.0,173.93333333333334,4782.0,72.0,1338.0,2022-04-01,3
user11,2022-04-23,0.0,0.0,0,0,0,0.0,0,0,5,1,23,4,0,0,1516.0,216.57142857142858,-1516.0,21.0,5311.0,177.03333333333333,4689.0,74.0,1640.0,2022-04-01,3
user11,2022-04-24,0.0,159.0,3,0,3,-159.0,0,1,6,1,24,4,0,0,1226.0,175.14285714285714,-1226.0,18.0,5311.0,177.03333333333333,4689.0,74.0,1576.0,2022-04-01,3
user11,2022-04-25,0.0,284.0,4,0,4,-284.0,0,1,0,0,25,4,0,0,1207.0,172.42857142857142,-1207.0,19.0,5174.0,172.46666666666667,4826.0,74.0,1521.0,2022-04-01,3
user11,2022-04-26,0.0,442.0,2,0,2,-442.0,0,1,1,0,26,4,0,0,1296.0,185.14285714285714,-1296.0,20.0,5158.0,171.93333333333334,4842.0,74.0,1394.0,2022-04-01,3
user11,2022-04-27,0.0,0.0,0,0,0,0.0,0,0,2,0,27,4,0,0,1583.0,226.14285714285714,-1583.0,19.0,5600.0,186.66666666666666,4400.0,76.0,1634.0,2022-04-01,3
user11,2022-04-28,0.0,155.0,3,0,3,-155.0,0,1,3,0,28,4,0,0,1369.0,195.57142857142858,-1369.0,15.0,5390.0,179.66666666666666,4610.0,73.0,1479.0,2022-04-01,3
user11,2022-04-29,0.0,298.0,4,0,4,-298.0,0,1,4,0,29,4,0,0,1180.0,168.57142857142858,-1180.0,15.0,5320.0,177.33333333333334,4680.0,73.0,1632.0,2022-04-01,3
user11,2022-04-30,0.0,302.0,3,0,3,-302.0,0,1,5,1,30,4,0,0,1338.0,191.14285714285714,-1338.0,16.0,5448.0,181.6,4552.0,74.0,1330.0,2022-04-01,3
user11,2022-08-01,10000.0,175.0,2,1,1,9825.0,1,1,0,0,1,8,1,0,250.0,35.714285714285715,-250.0,5.0,920.0,30.666666666666668,9080.0,11.0,4865.0,2022-08-01,3
user11,2022-08-02,0.0,150.0,2,0,2,-150.0,0,1,1,0,2,8,1,0,385.0,55.0,9615.0,6.0,1095.0,36.5,18905.0,13.0,4715.0,2022-08-01,3
user11,2022-08-03,0.0,2559.0,3,0,3,-2559.0,0,1,2,0,3,8,1,0,475.0,67.85714285714286,9525.0,7.0,1245.0,41.5,18755.0,15.0,2156.0,2022-08-01,3
user11,2022-08-04,0.0,1865.0,7,0,7,-1865.0,0,1,3,0,4,8,1,0,2999.0,428.42857142857144,7001.0,9.0,3804.0,126.8,16196.0,18.0,326.0,2022-08-01,3
user11,2022-08-05,0.0,55.0,2,0,2,-55.0,0,1,4,0,5,8,1,0,4789.0,684.1428571428571,5211.0,15.0,5669.0,188.96666666666667,14331.0,25.0,271.0,2022-08-01,3
user11,2022-08-06,0.0,65.0,1,0,1,-65.0,0,1,5,1,6,8,1,0,4804.0,686.2857142857143,5196.0,16.0,5504.0,183.46666666666667,4496.0,23.0,206.0,2022-08-01,3
user11,2022-08-07,0.0,0.0,0,0,0,0.0,0,0,6,1,7,8,1,0,4869.0,695.5714285714286,5131.0,17.0,5569.0,185.63333333333333,4431.0,24.0,206.0,2022-08-01,3
user11,2022-08-08,0.0,171.0,3,0,3,-171.0,0,1,0,0,8,8,1,0,4869.0,695.5714285714286,5131.0,17.0,5569.0,185.63333333333333,4431.0,24.0,135.0,2022-08-01,3
user11,2022-08-09,0.0,0.0,0,0,0,0.0,0,0,1,0,9,8,1,0,4865.0,695.0,-4865.0,18.0,5740.0,191.33333333333334,4260.0,27.0,190.0,2022-08-01,3
user11,2022-08-10,0.0,0.0,0,0,0,0.0,0,0,2,0,10,8,1,0,4715.0,673.5714285714286,-4715.0,16.0,5740.0,191.33333333333334,4260.0,27.0,385.0,2022-08-01,3
user11,2022-08-11,0.0,35.0,1,0,1,-35.0,0,1,3,0,11,8,1,0,2156.0,308.0,-2156.0,13.0,5740.0,191.33333333333334,4260.0,27.0,350.0,2022-08-01,3
user11,2022-08-12,0.0,0.0,0,0,0,0.0,0,0,4,0,12,8,1,0,326.0,46.57142857142857,-326.0,7.0,5775.0,192.5,4225.0,28.0,350.0,2022-08-01,3
user11,2022-08-13,0.0,0.0,0,0,0,0.0,0,0,5,1,13,8,1,0,271.0,38.714285714285715,-271.0,5.0,5775.0,192.5,4225.0,28.0,350.0,2022-08-01,3
user11,2022-08-14,0.0,0.0,0,0,0,0.0,0,0,6,1,14,8,1,0,206.0,29.428571428571427,-206.0,4.0,5775.0,192.5,4225.0,28.0,350.0,2022-08-01,3
user11,2022-08-15,0.0,100.0,1,0,1,-100.0,0,1,0,0,15,8,1,0,206.0,29.428571428571427,-206.0,4.0,5775.0,192.5,4225.0,28.0,460.0,2022-08-01,3
user11,2022-08-16,0.0,55.0,1,0,1,-55.0,0,1,1,0,16,8,1,0,135.0,19.285714285714285,-135.0,2.0,5875.0,195.83333333333334,4125.0,29.0,450.0,2022-08-01,3
user11,2022-08-17,0.0,195.0,2,0,2,-195.0,0,1,2,0,17,8,1,0,190.0,27.142857142857142,-190.0,3.0,5680.0,189.33333333333334,4320.0,29.0,300.0,2022-08-01,3
user11,2022-08-18,0.0,0.0,0,0,0,0.0,0,0,3,0,18,8,1,0,385.0,55.0,-385.0,5.0,5675.0,189.16666666666666,4325.0,30.0,434.0,2022-08-01,3
